hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
3, 240.00000, 289.97, 9.7261, 289.97, -110.274, 289.97, 129.726, 0, 0, 91.788, -170.268, 91.788, 69.7324, 91.788, -50.2676, 1.86391E-008, 69.5546
3, 300.00000, 290.036, 9.79265, 290.036, -110.207, 290.036, 129.793, 0, 0, 92.411, -170.196, 92.411, 69.8036, 92.411, -50.1964, 1.87759E-008, 69.6287
3, 360.00000, 290.012, 9.78279, 290.012, -110.217, 290.012, 129.783, 0, 0, 92.3298, -170.218, 92.3298, 69.7818, 92.3298, -50.2182, 1.87623E-008, 69.6004
3, 420.00000, 290.044, 9.81041, 290.044, -110.19, 290.044, 129.81, 0, 0, 92.5779, -170.185, 92.5779, 69.8151, 92.5779, -50.1849, 1.88107E-008, 69.6348
3, 480.00000, 290.027, 9.79831, 290.027, -110.202, 290.027, 129.798, 0, 0, 92.4766, -170.202, 92.4766, 69.7984, 92.4766, -50.2016, 1.87938E-008, 69.6206
3, 540.00000, 290.172, 9.93077, 290.172, -110.069, 290.172, 129.931, 0, 0, 93.7027, -170.047, 93.7027, 69.953, 93.7027, -50.047, 1.90564E-008, 69.7821
3, 600.00000, 290.202, 9.9852, 290.202, -110.015, 290.202, 129.985, 0, 0, 94.207, -170.007, 94.207, 69.9934, 94.207, -50.0066, 1.91755E-008, 69.7996
3, 660.00000, 290.189, 9.98376, 290.189, -110.016, 290.189, 129.984, 0, 0, 94.199, -170.017, 94.199, 69.9826, 94.199, -50.0174, 1.91701E-008, 69.7891
3, 720.00000, 290.312, 10.0967, 290.312, -109.903, 290.312, 130.097, 0, 0, 95.2519, -169.885, 95.2519, 70.1155, 95.2519, -49.8845, 1.9401E-008, 69.9409
3, 780.00000, 290.463, 10.3086, 290.463, -109.691, 290.463, 130.309, 0, 0, 97.2324, -169.696, 97.2324, 70.3037, 97.2324, -49.6963, 1.98523E-008, 70.1037
3, 840.00000, 290.736, 10.6426, 290.736, -109.357, 290.736, 130.643, 0, 0, 100.347, -169.365, 100.347, 70.6348, 100.347, -49.3652, 2.05619E-008, 70.4364
3, 900.00000, 290.829, 10.7249, 290.829, -109.275, 290.829, 130.725, 0, 0, 101.112, -169.262, 101.112, 70.7384, 101.112, -49.2616, 2.06996E-008, 70.5171
3, 960.00000, 290.805, 10.7184, 290.805, -109.282, 290.805, 130.718, 0, 0, 101.057, -169.283, 101.057, 70.7169, 101.057, -49.2831, 2.07063E-008, 70.5213
3, 1020.00000, 290.915, 10.8271, 290.915, -109.173, 290.915, 130.827, 0, 0, 102.063, -169.156, 102.063, 70.8445, 102.063, -49.1555, 2.0922E-008, 70.6231
3, 1080.00000, 291.057, 11.0405, 291.057, -108.959, 291.057, 131.041, 0, 0, 104.053, -168.964, 104.053, 71.0359, 104.053, -48.9641, 2.13906E-008, 70.8024
3, 1140.00000, 291.232, 11.2172, 291.232, -108.783, 291.232, 131.217, 0, 0, 105.694, -168.755, 105.694, 71.245, 105.694, -48.755, 2.17395E-008, 71.0297
3, 1200.00000, 291.277, 11.3014, 291.277, -108.699, 291.277, 131.301, 0, 0, 106.472, -168.687, 106.472, 71.3134, 106.472, -48.6866, 2.19373E-008, 71.0657
3, 1260.00000, 291.513, 11.6503, 291.513, -108.35, 291.513, 131.65, 0, 0, 109.723, -168.357, 109.723, 71.6431, 109.723, -48.3569, 2.27039E-008, 71.3993
3, 1320.00000, 291.636, 11.7793, 291.636, -108.221, 291.636, 131.779, 0, 0, 110.917, -168.201, 110.917, 71.7991, 110.917, -48.2009, 2.29383E-008, 71.5381
3, 1380.00000, 291.457, 11.555, 291.457, -108.445, 291.457, 131.555, 0, 0, 108.832, -168.44, 108.832, 71.5598, 108.832, -48.4402, 2.24543E-008, 71.2779
3, 1440.00000, 291.741, 11.9724, 291.741, -108.028, 291.741, 131.972, 0, 0, 112.714, -168.036, 112.714, 71.9641, 112.714, -48.0359, 2.34076E-008, 71.6861
3, 1500.00000, 292.044, 12.4202, 292.044, -107.58, 292.044, 132.42, 0, 0, 116.864, -167.588, 116.864, 72.4117, 116.864, -47.5883, 2.43897E-008, 72.1583
3, 1560.00000, 292.23, 12.7045, 292.23, -107.295, 292.23, 132.705, 0, 0, 119.494, -167.301, 119.494, 72.6993, 119.494, -47.3007, 2.49979E-008, 72.4279
3, 1620.00000, 292.316, 12.8077, 292.316, -107.192, 292.316, 132.808, 0, 0, 120.445, -167.178, 120.445, 72.8224, 120.445, -47.1776, 2.51935E-008, 72.4949
3, 1680.00000, 292.312, 12.8324, 292.312, -107.168, 292.312, 132.832, 0, 0, 120.656, -167.171, 120.656, 72.8289, 120.656, -47.1711, 2.52578E-008, 72.5265
3, 1740.00000, 292.198, 12.6804, 292.198, -107.32, 292.198, 132.68, 0, 0, 119.271, -167.341, 119.271, 72.659, 119.271, -47.341, 2.49356E-008, 72.3089
3, 1800.00000, 292.27, 12.7422, 292.27, -107.258, 292.27, 132.742, 0, 0, 119.842, -167.248, 119.842, 72.7516, 119.842, -47.2484, 2.50502E-008, 72.4645
3, 1860.00000, 292.399, 12.9745, 292.399, -107.026, 292.399, 132.974, 0, 0, 121.99, -167.03, 121.99, 72.9705, 121.99, -47.0295, 2.55936E-008, 72.6453
3, 1920.00000, 292.692, 13.4823, 292.692, -106.518, 292.692, 133.482, 0, 0, 126.68, -166.526, 126.68, 73.474, 126.68, -46.526, 2.67684E-008, 73.1556
3, 1980.00000, 292.969, 13.9957, 292.969, -106.004, 292.969, 133.996, 0, 0, 131.409, -166.012, 131.409, 73.9879, 131.409, -46.0121, 2.79427E-008, 73.6618
3, 2040.00000, 292.988, 14.0188, 292.988, -105.981, 292.988, 134.019, 0, 0, 131.601, -165.982, 131.601, 74.0182, 131.601, -45.9818, 2.79496E-008, 73.5637
3, 2100.00000, 291.88, 12.1689, 291.88, -107.831, 291.88, 132.169, 0, 0, 114.537, -167.836, 114.537, 72.1645, 114.537, -47.8355, 2.38151E-008, 72.0944
3, 2160.00000, 285.442, 5.53164, 285.442, -114.468, 285.442, 125.532, 0, 0, 52.3613, -174.463, 52.3613, 65.5368, 52.3613, -54.4632, 1.04012E-008, 65.1501
3, 2220.00000, 285.662, 5.7224, 285.662, -114.278, 285.662, 125.722, 0, 0, 54.1775, -174.284, 54.1775, 65.7161, 54.1775, -54.2839, 1.07594E-008, 65.7257
3, 2280.00000, 284.702, 4.96885, 284.702, -115.031, 284.702, 124.969, 0, 0, 47.0651, -175.035, 47.0651, 64.9645, 47.0651, -55.0355, 9.29567E-009, 64.9362
3, 2340.00000, 287.327, 7.10272, 287.327, -112.897, 287.327, 127.103, 0, 0, 67.1729, -172.887, 67.1729, 67.1135, 67.1729, -52.8865, 1.33756E-008, 66.821
3, 2400.00000, 293.472, 15.0308, 293.472, -104.969, 293.472, 135.031, 0, 0, 140.899, -164.958, 140.899, 75.0419, 140.899, -44.9581, 3.02598E-008, 73.7166
3, 2460.00000, 293.718, 15.6915, 293.718, -104.309, 293.718, 135.691, 0, 0, 146.953, -164.316, 146.953, 75.6842, 146.953, -44.3158, 3.21269E-008, 75.2178
3, 2520.00000, 293.415, 14.8997, 293.415, -105.1, 293.415, 134.9, 0, 0, 139.698, -165.09, 139.698, 74.9097, 139.698, -45.0903, 2.99283E-008, 74.4676
3, 2580.00000, 286.333, 6.25722, 286.333, -113.743, 286.333, 126.257, 0, 0, 59.2287, -173.739, 59.2287, 66.2607, 59.2287, -53.7393, 1.17311E-008, 65.6896
3, 2640.00000, 289.654, 9.36936, 289.654, -110.631, 289.654, 129.369, 0, 0, 88.443, -170.618, 88.443, 69.3817, 88.443, -50.6183, 1.78145E-008, 68.7867
3, 2700.00000, 286.615, 6.50616, 286.615, -113.494, 286.615, 126.506, 0, 0, 61.5442, -173.499, 61.5442, 66.5011, 61.5442, -53.4989, 1.22575E-008, 66.5142
3, 2760.00000, 286.911, 6.76403, 286.911, -113.236, 286.911, 126.764, 0, 0, 63.9969, -173.244, 63.9969, 66.7558, 63.9969, -53.2442, 1.27346E-008, 66.7474
3, 2820.00000, 291.136, 11.1292, 291.136, -108.871, 291.136, 131.129, 0, 0, 104.889, -168.867, 104.889, 71.133, 104.889, -48.867, 2.14349E-008, 70.7928
3, 2880.00000, 287.432, 7.21986, 287.432, -112.78, 287.432, 127.22, 0, 0, 68.2592, -172.787, 68.2592, 67.2132, 68.2592, -52.7868, 1.36888E-008, 67.2305
3, 2940.00000, 287.689, 7.45362, 287.689, -112.546, 287.689, 127.454, 0, 0, 70.4856, -172.554, 70.4856, 67.4465, 70.4856, -52.5535, 1.40861E-008, 67.4885
3, 3000.00000, 287.225, 7.00875, 287.225, -112.991, 287.225, 127.009, 0, 0, 66.2919, -172.978, 66.2919, 67.0225, 66.2919, -52.9775, 1.3182E-008, 66.954
3, 3060.00000, 293.718, 15.6548, 293.718, -104.345, 293.718, 135.655, 0, 0, 146.605, -164.335, 146.605, 75.6649, 146.605, -44.3351, 3.18074E-008, 74.3156
3, 3120.00000, 292.305, 12.8251, 292.305, -107.175, 292.305, 132.825, 0, 0, 120.615, -167.181, 120.615, 72.8193, 120.615, -47.1807, 2.52368E-008, 72.7491
3, 3180.00000, 291.335, 11.404, 291.335, -108.596, 291.335, 131.404, 0, 0, 107.436, -168.6, 107.436, 71.4001, 107.436, -48.5999, 2.21734E-008, 71.3626
3, 3240.00000, 292.771, 13.6021, 292.771, -106.398, 292.771, 133.602, 0, 0, 127.775, -166.394, 127.775, 73.6062, 127.775, -46.3938, 2.69944E-008, 73.018
3, 3300.00000, 292.063, 12.4268, 292.063, -107.573, 292.063, 132.427, 0, 0, 116.941, -167.568, 116.941, 72.4321, 116.941, -47.5679, 2.43247E-008, 72.2075
3, 3360.00000, 292.035, 12.3996, 292.035, -107.6, 292.035, 132.4, 0, 0, 116.668, -167.605, 116.668, 72.3954, 116.668, -47.6046, 2.43337E-008, 72.0644
3, 3420.00000, 287.117, 6.92657, 287.117, -113.073, 287.117, 126.927, 0, 0, 65.5152, -173.07, 65.5152, 66.9303, 65.5152, -53.0697, 1.3104E-008, 66.5594
3, 3480.00000, 292.261, 12.7216, 292.261, -107.278, 292.261, 132.722, 0, 0, 119.639, -167.265, 119.639, 72.7353, 119.639, -47.2647, 2.49462E-008, 71.6521
3, 3540.00000, 294.14, 17.0884, 294.14, -102.912, 294.14, 137.088, 0, 0, 159.637, -162.919, 159.637, 77.0813, 159.637, -42.9187, 3.58734E-008, 76.0828
4, 0.00000, 294.295, 17.8292, 294.295, -102.171, 294.295, 137.829, 0, 0, 166.362, -162.176, 166.362, 77.8243, 166.362, -42.1757, 3.75756E-008, 77.3788
4, 60.00000, 294.294, 17.8003, 294.294, -102.2, 294.294, 137.8, 0, 0, 166.109, -162.197, 166.109, 77.8026, 166.109, -42.1974, 3.74524E-008, 77.0116
4, 120.00000, 293.126, 14.303, 293.126, -105.697, 293.126, 134.303, 0, 0, 134.237, -165.702, 134.237, 74.298, 134.237, -45.702, 2.86013E-008, 74.335
4, 180.00000, 294.263, 17.6554, 294.263, -102.345, 294.263, 137.655, 0, 0, 164.777, -162.349, 164.777, 77.6505, 164.777, -42.3495, 3.72472E-008, 76.8917
4, 240.00000, 294.193, 17.3115, 294.193, -102.689, 294.193, 137.311, 0, 0, 161.661, -162.693, 161.661, 77.3067, 161.661, -42.6933, 3.60059E-008, 76.6421
4, 300.00000, 294.031, 16.6316, 294.031, -103.368, 294.031, 136.632, 0, 0, 155.506, -163.362, 155.506, 76.6376, 155.506, -43.3624, 3.42223E-008, 75.9615
4, 360.00000, 293.831, 15.9847, 293.831, -104.015, 293.831, 135.985, 0, 0, 149.618, -164.009, 149.618, 75.9914, 149.618, -44.0086, 3.26011E-008, 75.3714
4, 420.00000, 293.723, 15.7019, 293.723, -104.298, 293.723, 135.702, 0, 0, 147.023, -164.303, 147.023, 75.6973, 147.023, -44.3027, 3.197E-008, 75.1237
4, 480.00000, 293.669, 15.5746, 293.669, -104.425, 293.669, 135.575, 0, 0, 145.884, -164.439, 145.884, 75.5606, 145.884, -44.4394, 3.1656E-008, 75.066
4, 540.00000, 293.676, 15.5569, 293.676, -104.443, 293.676, 135.557, 0, 0, 145.729, -164.44, 145.729, 75.5596, 145.729, -44.4404, 3.16097E-008, 75.0599
4, 600.00000, 293.78, 15.7931, 293.78, -104.207, 293.78, 135.793, 0, 0, 147.869, -164.181, 147.869, 75.8186, 147.869, -44.1814, 3.21525E-008, 75.3562
4, 660.00000, 293.91, 16.2496, 293.91, -103.75, 293.91, 136.25, 0, 0, 152.04, -163.755, 152.04, 76.2452, 152.04, -43.7548, 3.33707E-008, 75.7328
4, 720.00000, 294.034, 16.6434, 294.034, -103.357, 294.034, 136.643, 0, 0, 155.64, -163.351, 155.64, 76.649, 155.64, -43.351, 3.43298E-008, 76.182
4, 780.00000, 294.116, 16.9567, 294.116, -103.043, 294.116, 136.957, 0, 0, 158.478, -163.039, 158.478, 76.9611, 158.478, -43.0389, 3.51382E-008, 76.4127
4, 840.00000, 294.17, 17.146, 294.17, -102.854, 294.17, 137.146, 0, 0, 160.173, -162.837, 160.173, 77.1634, 160.173, -42.8366, 3.56E-008, 76.5616
4, 900.00000, 294.06, 16.7687, 294.06, -103.231, 294.06, 136.769, 0, 0, 156.736, -163.237, 156.736, 76.7632, 156.736, -43.2368, 3.46397E-008, 76.055
4, 960.00000, 294.025, 16.6538, 294.025, -103.346, 294.025, 136.654, 0, 0, 155.716, -163.357, 155.716, 76.6427, 155.716, -43.3573, 3.43638E-008, 76.0873
4, 1020.00000, 294.114, 16.8978, 294.114, -103.102, 294.114, 136.898, 0, 0, 157.922, -163.079, 157.922, 76.9213, 157.922, -43.0787, 3.49351E-008, 76.3662
4, 1080.00000, 293.371, 14.8065, 293.371, -105.193, 293.371, 134.807, 0, 0, 138.871, -165.187, 138.871, 74.8132, 138.871, -45.1868, 2.96375E-008, 74.5386
4, 1140.00000, 285.238, 5.37165, 285.238, -114.628, 285.238, 125.372, 0, 0, 50.8766, -174.624, 50.8766, 65.3759, 50.8766, -54.6241, 1.00323E-008, 64.8157
4, 1200.00000, 285.694, 5.75626, 285.694, -114.244, 285.694, 125.756, 0, 0, 54.4991, -174.257, 54.4991, 65.7434, 54.4991, -54.2566, 1.08341E-008, 65.5487
4, 1260.00000, 285.269, 5.38507, 285.269, -114.615, 285.269, 125.385, 0, 0, 50.9859, -174.602, 50.9859, 65.3975, 50.9859, -54.6025, 1.00825E-008, 65.4299
4, 1320.00000, 284.032, 4.46826, 284.032, -115.532, 284.032, 124.468, 0, 0, 42.3352, -175.537, 42.3352, 64.4628, 42.3352, -55.5372, 8.34107E-009, 64.4861
4, 1380.00000, 290.805, 10.7076, 290.805, -109.292, 290.805, 130.708, 0, 0, 100.972, -169.287, 100.972, 70.7131, 100.972, -49.287, 2.04954E-008, 70.3636
4, 1440.00000, 294.327, 18.0339, 294.327, -101.966, 294.327, 138.034, 0, 0, 168.182, -161.974, 168.182, 78.0257, 168.182, -41.9743, 3.85545E-008, 76.9076
4, 1500.00000, 294.452, 19.2698, 294.452, -100.73, 294.452, 139.27, 0, 0, 179.313, -160.735, 179.313, 79.2647, 179.313, -40.7353, 4.16797E-008, 78.7929
4, 1560.00000, 294.467, 19.7859, 294.467, -100.214, 294.467, 139.786, 0, 0, 183.931, -160.21, 183.931, 79.7904, 183.931, -40.2096, 4.29893E-008, 79.0129
4, 1620.00000, 294.448, 19.1999, 294.448, -100.8, 294.448, 139.2, 0, 0, 178.668, -160.806, 178.668, 79.1938, 178.668, -40.8062, 4.13401E-008, 78.1548
4, 1680.00000, 294.47, 19.4925, 294.47, -100.508, 294.47, 139.492, 0, 0, 181.293, -160.489, 181.293, 79.511, 181.293, -40.489, 4.20349E-008, 78.7828
4, 1740.00000, 294.449, 19.2902, 294.449, -100.71, 294.449, 139.29, 0, 0, 179.497, -160.723, 179.497, 79.2769, 179.497, -40.7231, 4.1698E-008, 78.399
4, 1800.00000, 294.466, 19.7224, 294.466, -100.278, 294.466, 139.722, 0, 0, 183.363, -160.274, 183.363, 79.7262, 183.363, -40.2738, 4.28264E-008, 79.0082
4, 1860.00000, 294.465, 19.7219, 294.465, -100.278, 294.465, 139.722, 0, 0, 183.35, -160.278, 183.35, 79.7217, 183.35, -40.2783, 4.29253E-008, 78.8608
4, 1920.00000, 294.447, 19.3574, 294.447, -100.643, 294.447, 139.357, 0, 0, 180.103, -160.666, 180.103, 79.3341, 180.103, -40.6659, 4.18935E-008, 78.3965
4, 1980.00000, 294.426, 18.8644, 294.426, -101.136, 294.426, 138.864, 0, 0, 175.662, -161.141, 175.662, 78.8589, 175.662, -41.1411, 4.03342E-008, 77.9509
4, 2040.00000, 294.384, 18.4405, 294.384, -101.559, 294.384, 138.441, 0, 0, 171.853, -161.564, 171.853, 78.4355, 171.853, -41.5645, 3.91486E-008, 77.5941
4, 2100.00000, 294.337, 18.1569, 294.337, -101.843, 294.337, 138.157, 0, 0, 169.322, -161.866, 169.322, 78.1344, 169.322, -41.8656, 3.84092E-008, 77.3906
4, 2160.00000, 294.311, 17.9609, 294.311, -102.039, 294.311, 137.961, 0, 0, 167.553, -162.055, 167.553, 77.9452, 167.553, -42.0548, 3.78408E-008, 77.2102
4, 2220.00000, 294.333, 18.0253, 294.333, -101.975, 294.333, 138.025, 0, 0, 168.126, -161.969, 168.126, 78.0307, 168.126, -41.9693, 3.79589E-008, 77.355
4, 2280.00000, 294.289, 17.8329, 294.289, -102.167, 294.289, 137.833, 0, 0, 166.396, -162.183, 166.396, 77.8167, 166.396, -42.1833, 3.75225E-008, 77.0916
4, 2340.00000, 294.303, 17.8642, 294.303, -102.136, 294.303, 137.864, 0, 0, 166.66, -162.137, 166.66, 77.8634, 166.66, -42.1366, 3.75073E-008, 77.1427
4, 2400.00000, 294.108, 16.9168, 294.108, -103.083, 294.108, 136.917, 0, 0, 158.094, -163.075, 158.094, 76.9246, 158.094, -43.0754, 3.49234E-008, 76.1906
4, 2460.00000, 294.215, 17.3817, 294.215, -102.618, 294.215, 137.382, 0, 0, 162.333, -162.612, 162.333, 77.3878, 162.333, -42.6122, 3.63022E-008, 76.8882
4, 2520.00000, 294.331, 18.0464, 294.331, -101.954, 294.331, 138.046, 0, 0, 168.32, -161.958, 168.32, 78.0423, 168.32, -41.9577, 3.8107E-008, 77.4409
4, 2580.00000, 294.292, 17.8513, 294.292, -102.149, 294.292, 137.851, 0, 0, 166.563, -162.165, 166.563, 77.8352, 166.563, -42.1648, 3.75551E-008, 77.0653
4, 2640.00000, 294.205, 17.3724, 294.205, -102.628, 294.205, 137.372, 0, 0, 162.208, -162.634, 162.208, 77.3658, 162.208, -42.6342, 3.6215E-008, 76.6143
4, 2700.00000, 294.132, 17.1027, 294.132, -102.897, 294.132, 137.103, 0, 0, 159.794, -162.922, 159.794, 77.0778, 159.794, -42.9222, 3.55623E-008, 76.4482
4, 2760.00000, 294.144, 17.0739, 294.144, -102.926, 294.144, 137.074, 0, 0, 159.537, -162.922, 159.537, 77.078, 159.537, -42.922, 3.54394E-008, 76.4322
4, 2820.00000, 294.099, 16.9361, 294.099, -103.064, 294.099, 136.936, 0, 0, 158.279, -163.077, 158.279, 76.923, 158.279, -43.077, 3.51095E-008, 76.3018
4, 2880.00000, 294.031, 16.6592, 294.031, -103.341, 294.031, 136.659, 0, 0, 155.746, -163.345, 155.746, 76.6549, 155.746, -43.3451, 3.43532E-008, 76.0111
4, 2940.00000, 294.014, 16.6026, 294.014, -103.397, 294.014, 136.603, 0, 0, 155.249, -163.403, 155.249, 76.5971, 155.249, -43.4029, 3.42295E-008, 76.0395
4, 3000.00000, 290.386, 10.2224, 290.386, -109.778, 290.386, 130.222, 0, 0, 96.4028, -169.786, 96.4028, 70.2145, 96.4028, -49.7855, 1.98675E-008, 70.2656
4, 3060.00000, 294.137, 17.0399, 294.137, -102.96, 294.137, 137.04, 0, 0, 159.212, -162.955, 159.212, 77.0448, 159.212, -42.9552, 3.55011E-008, 75.7775
4, 3120.00000, 294.07, 16.8396, 294.07, -103.16, 294.07, 136.84, 0, 0, 157.405, -163.18, 157.405, 76.8204, 157.405, -43.1796, 3.47605E-008, 76.3713
4, 3180.00000, 293.926, 16.2808, 293.926, -103.719, 293.926, 136.281, 0, 0, 152.316, -163.714, 152.316, 76.2862, 152.316, -43.7138, 3.33265E-008, 75.6451
4, 3240.00000, 288.552, 8.25172, 288.552, -111.748, 288.552, 128.252, 0, 0, 77.9684, -171.744, 77.9684, 68.256, 77.9684, -51.744, 1.57935E-008, 67.729
4, 3300.00000, 283.165, 3.8287, 283.165, -116.171, 283.165, 123.829, 0, 0, 36.2705, -176.167, 36.2705, 63.8329, 36.2705, -56.1671, 7.12724E-009, 63.6643
4, 3360.00000, 293.541, 15.1888, 293.541, -104.811, 293.541, 135.189, 0, 0, 142.345, -164.796, 142.345, 75.2042, 142.345, -44.7958, 3.05955E-008, 73.5445
4, 3420.00000, 294.052, 16.7599, 294.052, -103.24, 294.052, 136.76, 0, 0, 156.686, -163.254, 156.686, 76.746, 156.686, -43.254, 3.49762E-008, 76.3012
4, 3480.00000, 294.061, 16.7529, 294.061, -103.247, 294.061, 136.753, 0, 0, 156.616, -163.245, 156.616, 76.7547, 156.616, -43.2453, 3.46084E-008, 75.8605
4, 3540.00000, 294.055, 16.7323, 294.055, -103.268, 294.055, 136.732, 0, 0, 156.436, -163.266, 156.436, 76.7336, 156.436, -43.2664, 3.44717E-008, 76.1899
5, 0.00000, 294.047, 16.6997, 294.047, -103.3, 294.047, 136.7, 0, 0, 156.146, -163.298, 156.146, 76.7018, 156.146, -43.2982, 3.45123E-008, 76.1874
5, 60.00000, 294.005, 16.5835, 294.005, -103.417, 294.005, 136.583, 0, 0, 155.077, -163.428, 155.077, 76.572, 155.077, -43.428, 3.4189E-008, 75.9402
5, 120.00000, 294.02, 16.6112, 294.02, -103.389, 294.02, 136.611, 0, 0, 155.311, -163.39, 155.311, 76.6104, 155.311, -43.3896, 3.42086E-008, 76.0311
5, 180.00000, 294.049, 16.6918, 294.049, -103.308, 294.049, 136.692, 0, 0, 156.056, -163.3, 156.056, 76.6997, 156.056, -43.3003, 3.44471E-008, 76.1454
5, 240.00000, 294.04, 16.6793, 294.04, -103.321, 294.04, 136.679, 0, 0, 155.95, -163.321, 155.95, 76.6794, 155.95, -43.3206, 3.44362E-008, 76.098
5, 300.00000, 294.004, 16.5779, 294.004, -103.422, 294.004, 136.578, 0, 0, 155.026, -163.432, 155.026, 76.5679, 155.026, -43.4321, 3.41728E-008, 75.9702
5, 360.00000, 294.043, 16.6685, 294.043, -103.332, 294.043, 136.668, 0, 0, 155.844, -163.322, 155.844, 76.6775, 155.844, -43.3225, 3.43675E-008, 76.1249
5, 420.00000, 293.869, 16.0993, 293.869, -103.901, 293.869, 136.099, 0, 0, 150.663, -163.895, 150.663, 76.105, 150.663, -43.895, 3.28793E-008, 75.4975
5, 480.00000, 283.086, 3.77037, 283.086, -116.23, 283.086, 123.77, 0, 0, 35.7468, -176.223, 35.7468, 63.7766, 35.7468, -56.2234, 7.00447E-009, 63.3196
5, 540.00000, 285.12, 5.27383, 285.12, -114.726, 285.12, 125.274, 0, 0, 49.933, -174.717, 49.933, 65.2825, 49.933, -54.7175, 9.81677E-009, 65.0344
5, 600.00000, 283.431, 4.03396, 283.431, -115.966, 283.431, 124.034, 0, 0, 38.2306, -175.974, 38.2306, 64.0264, 38.2306, -55.9736, 7.50639E-009, 64.0726
5, 660.00000, 289.795, 9.5329, 289.795, -110.467, 289.795, 129.533, 0, 0, 90.0085, -170.461, 90.0085, 69.5387, 90.0085, -50.4613, 1.81135E-008, 69.328
5, 720.00000, 292.35, 12.8755, 292.35, -107.125, 292.35, 132.875, 0, 0, 121.065, -167.117, 121.065, 72.8829, 121.065, -47.1171, 2.52782E-008, 72.2332
5, 780.00000, 293.232, 14.5235, 293.232, -105.477, 293.232, 134.523, 0, 0, 136.238, -165.482, 136.238, 74.5185, 136.238, -45.4815, 2.92275E-008, 73.8691
5, 840.00000, 292.594, 13.2878, 292.594, -106.712, 292.594, 133.288, 0, 0, 124.898, -166.707, 124.898, 73.2928, 124.898, -46.7072, 2.6245E-008, 73.0451
5, 900.00000, 285.675, 5.71962, 285.675, -114.28, 285.675, 125.72, 0, 0, 54.1583, -174.277, 54.1583, 65.7228, 54.1583, -54.2772, 1.06969E-008, 65.2546
5, 960.00000, 277.133, -0.0013936, 277.133, -120.001, 277.133, 119.999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 1020.00000, 277.127, 0.000216049, 277.127, -120, 277.127, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 1080.00000, 277.129, -5.64098E-005, 277.129, -120, 277.129, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 1140.00000, 289.966, 9.73887, 289.966, -110.261, 289.966, 129.739, 0, 0, 91.9149, -170.267, 91.9149, 69.7333, 91.9149, -50.2667, 1.85296E-008, 70.0844
5, 1200.00000, 294.352, 18.2091, 294.352, -101.791, 294.352, 138.209, 0, 0, 169.76, -161.799, 169.76, 78.2007, 169.76, -41.7993, 3.90588E-008, 77.166
5, 1260.00000, 294.328, 18.0565, 294.328, -101.943, 294.328, 138.057, 0, 0, 168.413, -161.956, 168.413, 78.0443, 168.413, -41.9557, 3.79082E-008, 77.2771
5, 1320.00000, 294.375, 18.2734, 294.375, -101.727, 294.375, 138.273, 0, 0, 170.357, -161.709, 170.357, 78.2906, 170.357, -41.7094, 3.86598E-008, 77.6777
5, 1380.00000, 294.364, 18.2653, 294.364, -101.735, 294.364, 138.265, 0, 0, 170.294, -161.735, 170.294, 78.2645, 170.294, -41.7355, 3.86973E-008, 77.5379
5, 1440.00000, 294.279, 17.7441, 294.279, -102.256, 294.279, 137.744, 0, 0, 165.568, -162.263, 165.568, 77.7373, 165.568, -42.2627, 3.72061E-008, 76.9143
5, 1500.00000, 294.219, 17.4838, 294.219, -102.516, 294.219, 137.484, 0, 0, 163.245, -162.539, 163.245, 77.4611, 163.245, -42.5389, 3.65694E-008, 76.8113
5, 1560.00000, 294.171, 17.256, 294.171, -102.744, 294.171, 137.256, 0, 0, 161.182, -162.764, 161.182, 77.2357, 161.182, -42.7643, 3.59538E-008, 76.5526
5, 1620.00000, 294.188, 17.2736, 294.188, -102.726, 294.188, 137.274, 0, 0, 161.326, -162.726, 161.326, 77.2742, 161.326, -42.7258, 3.59318E-008, 76.6256
5, 1680.00000, 294.264, 17.563, 294.264, -102.437, 294.264, 137.563, 0, 0, 163.945, -162.412, 163.945, 77.5883, 163.945, -42.4117, 3.66804E-008, 77.0086
5, 1740.00000, 294.305, 17.8002, 294.305, -102.2, 294.305, 137.8, 0, 0, 166.088, -162.18, 166.088, 77.8198, 166.088, -42.1802, 3.73462E-008, 77.1753
5, 1800.00000, 294.346, 18.0508, 294.346, -101.949, 294.346, 138.051, 0, 0, 168.349, -161.929, 168.349, 78.0709, 168.349, -41.9291, 3.8009E-008, 77.4152
5, 1860.00000, 294.299, 17.8853, 294.299, -102.115, 294.299, 137.885, 0, 0, 166.868, -162.129, 166.868, 77.8713, 166.868, -42.1287, 3.76674E-008, 77.1413
5, 1920.00000, 294.245, 17.6164, 294.245, -102.384, 294.245, 137.616, 0, 0, 164.444, -162.407, 164.444, 77.5935, 164.444, -42.4065, 3.69187E-008, 76.8763
5, 1980.00000, 294.256, 17.5918, 294.256, -102.408, 294.256, 137.592, 0, 0, 164.223, -162.405, 164.223, 77.5954, 164.223, -42.4046, 3.67978E-008, 76.9152
